LON,LAT,EDO,CLAVE,ESTACION,may-23
-98.00,25.97,TAMPS,RIBTP,"RÌo Bravo, Tamps.",136.00
-97.99,23.26,TAMPS,RSPTP,"Rep˙blica EspaÒola, Tamps.",173.60
-98.29,26.08,TAMPS,RYATP,"S-J-3-42 Reynosa, Tamps.",16.70
-98.88,26.17,TAMPS,RYNTP,"S-J-2-9 Reynosa, Tamps.",79.00
-99.09,23.03,TAMPS,SBNTP,"Sabinas, Tamps.",118.41
-98.87,22.78,TAMPS,SDATP,"Saca de Agua, Tamps.",75.60
-98.79,23.08,TAMPS,SGBTP,"San Gabriel, Tamps.",124.51
-98.21,23.76,TAMPS,SLMTP,"Observatorio de Soto la Marina, Tamps.",89.70
-98.79,22.94,TAMPS,SLZTP,"Lic. Emilio Portes Gil, Tamps.",138.00
-99.27,24.02,TAMPS,STETP,"Santa Engracia, Tamps.",105.30
-97.88,22.24,TAMPS,TMPTP,"Tampico, Tamps.",6.90
-98.42,22.42,TAMPS,TMSTP,"TamesÌ, Tamps.",63.24
-97.80,25.91,TAMPS,VCATP,"Villa C·rdenas, Tamps.",169.32
-98.67,23.96,TAMPS,VGRTP,"Vicente Guerrero, Tamps.",183.20
-97.80,25.70,TAMPS,VHMTP,"Valle Hermoso, Tamps.",142.02
-99.49,24.30,TAMPS,VILLAGRAN,"Villagr·n SMN, Tamps.",102.00
-99.55,24.57,TAMPS,VSMTP,"Victoria San Marcos, Tamps.",13.50
-98.13,19.43,TLAX,APITL,"Apizaco, Tlax.",118.00
-98.56,19.59,TLAX,CPPTL,"Calpulalpan, Tlax.",92.00
-97.77,19.30,TLAX,CUATL,"Cuapiaxtla, Tlax.",118.70
-97.65,19.32,TLAX,ECTTL,"El Carmen Tequexquitla, Tlax.",64.23
-98.25,19.32,TLAX,OBSTL,"Observatorio de Tlaxcala, Tlax.",68.82
-98.20,19.56,TLAX,SJATL,"San JosÈ Atlanga, Tlax.",86.51
-98.24,19.22,TLAX,ZACTL,"Zacatelco, Tlax.",114.70
-97.91,19.20,TLAX,ZITTL,"Zitlaltepec, Tlax.",117.53
-96.84,19.70,VER,ACAVC,"Acatl·n, Ver.",32.53
-96.58,19.50,VER,ACTOPANVER,"Actopan SGT, Ver.",5.90
-96.59,19.50,VER,ACTVC,"Actopan, Ver.",56.13
-94.14,18.14,VER,AGDVC,"Agua Dulce, Ver.",0.00
-97.68,20.93,VER,ALAVC,"¡lamo Temapache, Ver.",15.50
-97.23,19.76,VER,ALTVC,"Altotonga, Ver.",34.34
-96.74,19.62,VER,ALUVC,"Alto Lucero, Ver.",11.61
-95.44,18.58,VER,ARCVC,"¡ngel Rosario Cabada, Ver.",46.01
-96.94,19.59,VER,BANVC,"Banderillas, Ver.",82.01
-96.93,19.48,VER,BRIVC,"Briones, Ver.",60.21
-94.25,17.95,VER,CB2VC,"Planta de Bombeo 2 de La Cangrejera, Ver.",0.00
-95.80,18.30,VER,CCLVC,"Chacaltianguis, Ver.",8.60
-96.99,19.33,VER,CDCVC,"Cosautl·n de Carvajal, Ver.",227.20
-96.70,19.43,VER,CEGVC,"Cerro Gordo, Ver.",17.00
-96.85,18.56,VER,CHMVC,"Chicomapa, Ver.",71.70
-98.16,21.74,VER,CHYVC,"Paso de Piedras, Ver.",28.91
-97.55,21.07,VER,CLHVC,"Chalahuite, Ver.",19.54
-94.41,18.15,VER,COATZACOALCOmar,"Coatzacoalcos SEMAR, Ver.",61.47
-96.94,19.45,VER,COAVC,"Coatepec, Ver.",88.02
-94.40,18.10,VER,COTVC,"Observatorio de Coatzacoalcos, Ver.",128.20
-96.37,19.36,VER,CRDVC,"Cardel, Ver.",30.53
-95.30,18.14,VER,CTTVC,"Coatotolapan, Ver.",24.50
-96.67,19.36,VER,CUMVC,"La Cumbre, Ver.",0.00
-95.97,19.04,VER,ELSALADOmar,"El Salado SEMAR, Ver.",0.00
-96.36,19.41,VER,ENRVC,"El Naranjillo, Ver.",16.00
-97.40,20.26,VER,ESPVC,"El Espinal, Ver.",0.82
-96.16,19.07,VER,ETEVC,"El Tejar, Ver.",0.01
-97.00,18.90,VER,FORVC,"FortÌn, Ver.",42.10
-95.56,18.27,VER,GARVC,"Garro, Ver.",5.50
-98.46,21.77,VER,HGOVC,"El Higo, Ver.",116.60
-98.29,21.19,VER,HLSVC,"Los Hules, Ver.",64.21
-96.95,19.18,VER,HTSVC,"Huatusco, Ver.",45.00
-98.48,20.53,VER,HUYVC,"Huayacocotla, Ver.",52.50
-96.55,19.40,VER,IDOVC,"√çdolos, Ver.",11.51
-97.22,21.47,VER,ISLALOBOSmar,"Isla Lobos SEMAR, Ver.",93.00
-94.67,17.95,VER,JALVC,"J·ltipan, Ver.",83.50
-95.03,17.43,VER,JCRVC,"Jes˙s Carranza, Ver.",16.00
-94.09,17.87,VER,JDCVC,"San JosÈ del Carmen, Ver.",5.20
-97.02,19.60,VER,JOYVC,"La Joya, Ver.",26.63
-95.35,18.25,VER,LAUVC,"Lauchapan, Ver.",39.90
-94.33,18.11,VER,LCAVC,"La Cangrejera, Ver.",130.00
-95.12,18.42,VER,LDCVC,"Canseco, Ver.",42.90
-97.23,18.92,VER,LGRVC,"Loma Grande, Ver.",27.00
-96.98,20.05,VER,LIBVC,"Libertad, Ver.",14.13
-96.41,19.26,VER,LOFVC,"Loma Fina, Ver.",6.03
-94.92,17.42,VER,LPEVC,"Las Perlas, Ver.",81.00
-97.10,19.65,VER,LVRVC,"Las Vigas de RamÌrez, Ver.",9.50
-97.05,20.07,VER,MDTVC,"MartÌnez de la Torre, Ver.",117.00
-96.33,19.15,VER,MFAVC,"Manlio Fabio Altamirano, Ver.",11.06
-98.05,20.83,VER,MILVC,"Milcahual, Ver.",39.00
-94.77,18.14,VER,MNZVC,"Minzapan, Ver.",77.12
-96.83,19.93,VER,MZNVC,"Misantla, Ver.",10.11
-96.87,19.65,VER,NAOVC,"Naolinco, Ver.",31.23
-98.51,21.84,VER,OLVVC,"El Olivo, Ver.",153.70
-97.10,18.85,VER,ORZVC,"Observatorio de Orizaba, Ver.",129.61
-96.97,19.55,VER,OTIVC,"Otilpan, Ver.",56.30
-96.92,19.48,VER,PAVVC,"Pacho Viejo, Ver.",42.55
-94.38,18.10,VER,PB3VC,"Planta de Bombeo 3 de La Cangrejera, Ver.",89.01
-94.19,17.87,VER,PCNVC,"Planta de Bombeo 1 de La Cangrejera, Ver.",0.00
-97.81,21.18,VER,PEMVC,"El Moralillo, Ver.",12.30
-97.27,19.55,VER,PEROTESMN,"Perote SMN, Ver.",22.10
-96.98,19.59,VER,PILVC,"Piletas, Ver.",9.63
-98.18,22.06,VER,PNCVC,"P·nuco, Ver.",14.40
-97.48,20.54,VER,POZARICA,"Poza Rica SGT, Ver.",116.80
-97.32,20.45,VER,PPNVC,"Papantla, Ver.",82.90
-97.48,20.54,VER,PRCVC,"Poza Rica, Ver.",133.02
-98.36,21.30,VER,PSNVC,"PlatÛn S·nchez, Ver.",165.31
-96.67,19.04,VER,PTE4CAMINOS,"Puente Cuatro Caminos SGT, Ver.",56.10
-96.80,18.89,VER,PTNVC,"Potrero Nuevo, Ver.",59.84
-95.63,18.72,VER,RALVC,"Radar Alvarado, Ver.",125.00
-96.71,20.16,VER,RAUVC,"El Raudal, Ver.",4.00
-97.81,20.89,VER,SBTVC,"Sombrerete, Ver.",82.33
-96.92,19.58,VER,SEDVC,"SedeÒo, Ver.",69.50
-95.18,18.45,VER,SIHVC,"Sihuap·n, Ver.",2.60
-95.13,17.88,VER,SJEVC,"San Juan Evangelista, Ver.",17.52
-95.03,18.52,VER,SONVC,"Sontecomapan, Ver.",89.30
-95.21,18.45,VER,STXVC,"San AndrÈs Tuxtla AC, Ver.",1.50
-96.49,19.34,VER,TAMVC,"Tamarindo, Ver.",80.00
-96.97,19.45,VER,TAPVC,"Tapachapan, Ver.",133.60
-96.97,19.38,VER,TCOVC,"Teocelo, Ver.",123.00
-97.13,18.58,VER,TLQVC,"Tlaquilpa, Ver.",73.31
-94.16,17.57,VER,TMOVC,"Tierra Morada, Ver.",13.00
-98.41,21.50,VER,TMPVC,"Tempoal, Ver.",127.10
-96.92,19.81,VER,TNCVC,"Tenochtitl·n, Ver.",44.60
-97.22,19.92,VER,TOMVC,"Tomata, Ver.",22.24
-96.95,19.23,VER,TOTVC,"Totutla, Ver.",111.17
-98.15,21.04,VER,TRRVC,"Terrerillos, Ver.",95.00
-97.40,20.96,VER,TXPVC,"Observatorio de Tuxpan, Ver.",83.51
-95.42,18.47,VER,TZAVC,"Tres Zapotes, Ver.",1.00
-97.25,20.57,VER,VEDVC,"Poza Verde PC, Ver.",80.00
-96.11,19.15,VER,VERVC,"Observatorio de Veracruz, Ver.",0.40
-96.61,19.02,VER,VTEVC,"Villa Tejeda, Ver.",50.00
-96.85,19.55,VER,XCFVC,"Xalapa CFE, Ver.",46.12
-96.90,19.54,VER,XCRVC,"Xalapa Cristal, Ver.",49.62
-96.94,19.55,VER,XMGVC,"Xalapa Magisterial, Ver.",30.92
-96.91,19.57,VER,XMRVC,"Xalapa Moral PC, Ver.",36.60
-96.92,19.53,VER,XOBVC,"Observatorio de Xalapa, Ver.",38.54
-96.87,19.51,VER,XOLVC,"Xalapa Olmos, Ver.",44.74
-96.92,19.57,VER,XREVC,"Xalapa RevoluciÛn, Ver.",33.34
-96.89,19.56,VER,XSUVC,"Xalapa Sumidero, Ver.",58.94
-96.78,19.86,VER,YECVC,"Yecuatla, Ver.",9.00
-97.39,19.41,VER,ZALVC,"Zalayeta, Ver.",40.00
-89.68,20.65,YUC,ABAYC,"Abal·, Yuc.",23.50
-89.22,19.88,YUC,BECYC,"BecanchÈn, Yuc.",29.00
-89.08,20.46,YUC,CANYC,"Cantamayec, Yuc.",71.50
-90.38,20.86,YUC,CELYC,"Celest˙n SMN, Yuc.",17.00
-89.83,20.75,YUC,CHOYC,"Chochol·, Yuc.",28.10
-89.64,21.03,YUC,CICYC,"Centro de Investigacion CientÌfica, Yuc.",24.00
-89.50,21.08,YUC,CONYC,"Conkal, Yuc.",34.20
-87.68,21.51,YUC,CYOYC,"El Cuyo, Yuc.",33.50
-89.58,20.98,YUC,EZAYC,"Emiliano Zapata, Yuc.",92.20
-89.68,22.38,YUC,ISLAPEREZmar,"Isla PÈrez SEMAR, Yuc.",0.00
-89.65,20.95,YUC,MEOYC,"Observatorio de MÈrida, Yuc.",53.61
-89.44,21.11,YUC,MOCYC,"Mococh·, Yuc.",29.90
-89.29,21.09,YUC,MTOYC,"Motul, Yuc.",51.40
-89.71,20.49,YUC,MUNYC,"Mun·, Yuc.",31.51
-89.39,20.29,YUC,OXKYC,"Oxkutzcab, Yuc.",53.52
-88.93,20.13,YUC,PETYC,"Peto, Yuc.",148.05
-89.65,21.28,YUC,PROYC,"Observatorio de Progreso, Yuc.",0.01
-88.16,21.57,YUC,RILYC,"RÌo Lagartos SMN, Yuc.",3.80
-88.16,21.57,YUC,RLAYC,"RÌo Lagartos, Yuc.",0.00
-89.56,20.40,YUC,TICYC,"Ticul, Yuc.",23.80
-88.17,21.16,YUC,TIZYC,"TizimÌn, Yuc.",131.50
-89.05,20.03,YUC,TNTYC,"TantaquÌn SMN, Yuc.",50.49
-88.20,20.69,YUC,VALYC,"Observatorio de Valladolid, Yuc.",16.81
-103.46,21.81,ZAC,ATGZC,"Atolinga, Zac.",8.00
-102.90,22.00,ZAC,CHIZC,"El Chique, Zac.",12.60
-101.39,24.62,ZAC,CORZC,"ConcepciÛn del Oro, Zac.",9.00
-103.10,23.69,ZAC,ELCZC,"El Cazadero, Zac.",22.40
-102.04,22.67,ZAC,ELSZC,"El Saladillo, Zac.",7.01
-103.35,21.65,ZAC,EXCZC,"Miguel Alem·n, Zac.",0.51
-102.89,23.17,ZAC,FREZC,"Fresnillo, Zac.",2.81
-103.09,22.93,ZAC,GJAZC,"General JoaquÌn Amaro, Zac.",12.00
-102.51,22.75,ZAC,GPEZC,"Guadalupe, Zac.",21.83
-103.40,24.28,ZAC,JALZC,"Juan Aldama, Zac.",12.80
-103.11,21.40,ZAC,JCHZC,"Juchipila, Zac.",2.10
-103.00,22.64,ZAC,JERZC,"Jerez, Zac.",3.62
-102.57,22.78,ZAC,LBUZC,"Observatorio de Zacatecas, Zac.",8.19
-103.60,22.69,ZAC,LFLZC,"La Florida, Zac.",0.01
-102.66,23.00,ZAC,LLBZC,"Llano Blanco, Zac.",9.91
-102.25,22.44,ZAC,LMOZC,"Luis Moya, Zac.",0.00
-103.38,22.85,ZAC,LOBZC,"Manuel Felgueres, Zac.",4.50
-101.99,22.26,ZAC,LORZC,"Loreto, Zac.",11.80
-103.22,23.18,ZAC,LREZC,"Gobernador Leobardo Reynoso, Zac.",14.51
-103.44,24.29,ZAC,MGAZC,"Miguel Auza, Zac.",11.11
-103.36,21.21,ZAC,MORZC,"Mezquital del Oro, Zac.",0.01
-102.85,21.36,ZAC,NCTZC,"Nochistl·n, Zac.",0.02
-102.80,22.35,ZAC,PALZC,"Palomas, Zac.",0.00
-101.40,22.12,ZAC,PINZC,"Pino Su·rez, Zac.",18.10
-102.90,21.71,ZAC,PMOZC,"Los MoraleÒos, Zac.",5.53
-103.03,23.82,ZAC,RGRZC,"RÌo Grande, Zac.",10.01
-102.88,24.32,ZAC,SFOZC,"San Francisco, Zac.",28.77
-103.51,24.29,ZAC,SGOZC,"Santiago, Zac.",9.08
-103.64,23.64,ZAC,SOMZC,"Observatorio de Sombrerete, Zac.",35.90
-103.50,22.33,ZAC,STEZC,"Independencia Nacional, Zac.",2.01
-103.11,22.92,ZAC,STRZC,"Santa Rosa, Zac.",10.21
-102.86,22.12,ZAC,TAYZC,"Ing. Juli·n Adame Alatorre, Zac.",6.23
-103.88,23.47,ZAC,TCHZC,"Chalchihuites, Zac.",17.50
-103.46,21.47,ZAC,TGOZC,"Te˙l de Gonz·lez Ortega, Zac.",0.00
-103.31,21.77,ZAC,TLLZC,"Tlaltenango, Zac.",0.72
-103.34,21.59,ZAC,VILZC,"JosÈ MarÌa Morelos, Zac.",1.50
-102.51,22.75,ZAC,ZA2ZC,"Zacatecas SMN, Zac.",11.59
-102.58,22.76,ZAC,ZACZC,"Zacatecas, Zac.",9.73
