LON,LAT,EDO,CLAVE,ESTACION,jun-22
-97.011389,18.332222,PUE,ZOQPB,"Zoquitl·n, Pue.",558.0
-97.832778,20.178611,PUE,ZRGPB,"Zaragoza, Pue.",162.0
-100.412222,20.504167,QRO,BATQT,"El Bat·n, Qro.",38.0
-100.435556,20.604167,QRO,CARQT,"Carrillo, Qro.",14.8
-100.080278,20.418611,QRO,CNSQT,"ConstituciÛn de 1917, Qro.",9.8
-100.453333,20.535,QRO,EPUQT,"El Pueblito, Qro.",47.0
-100.366667,20.566667,QRO,GHQQT,"Gerencia Hidalgo, Qro.",17.2
-100.283056,20.389444,QRO,HUIQT,"Huimilpan, Qro. SMN*",34.3
-99.9625,20.198611,QRO,IDFQT,"San Ildefonso, Qro.",13.3
-99.479722,21.230278,QRO,JLPQT,"Jalpan, Qro.",114.0
-100.45,20.7,QRO,JRQQT,"Juriquilla, Qro.",26.9
-100.366667,20.566667,QRO,OBSQT,"Observatorio de QuerÈtaro, Qro.",16.1
-99.815,21.055833,QRO,PMLQT,"PeÒamiller, Qro.",18.3
-100,20.3625,QRO,SJSQT,"San JosÈ, Qro.",15.6
-86.820278,21.156667,QROO,CANQR,"Canc˙n, Q. Roo.",162.8
-88.3275,18.500556,QROO,CHETUMALob,"Observatorio de Chetumal, Q. Roo. SMN*",191.0
-87.300556,18.755556,QROO,CHINCHORROmar,"Banco Chinchorro, Q. Roo. SEMAR*",73.1
-88.3275,18.500556,QROO,CHOQR,"Observatorio de Chetumal, Q. Roo.",225.6
-86.775833,21.074444,QROO,CNCQR,"Canc˙n Radar, Q. Roo. SMN*",38.7
-86.906944,20.476944,QROO,CO2QR,"Cozumel, Q. Roo. SMN*",99.8
-86.946111,20.51,QROO,COZQR,"Cozumel, Q. Roo.",193.0
-88.045,19.575556,QROO,FCRQR,"Observatorio de Felipe Carrillo Puerto, Q. Roo.",130.6
-88.703611,19.752222,QROO,JMORELOS,"JosÈ MarÌa Morelos, Q. Roo. SMN*",156.2
-88.923889,18.455278,QROO,NICOLASBRAVO,"Nicol·s Bravo, Q. Roo. SMN*",74.3
-87.077778,20.634444,QROO,PDCQR,"Playa del Carmen, Q. Roo.",171.9
-86.807222,21.185556,QROO,PTOJUAREZmar,"Puerto Ju·rez, Q. Roo. SEMAR*",220.9
-106.654167,24.047222,SIN,ACTSI,"Acatit·n, Sin.",62.5
-107.383333,25.090278,SIN,AL2SI,"El Varejonal hidromÈtrica, Sin.",77.0
-107.388333,25.101389,SIN,ALMSI,"Adolfo LÛpez Mateos, Sin.",76.0
-107.466667,25.033333,SIN,AWSSI,"Andrew Weiss, Sin.",69.4
-107.5375,25.333333,SIN,BDRSI,"Badiraguato, Sin.",130.0
-108.3,26.3,SIN,CFRSI,"CofradÌa, Sin.",17.6
-108.329167,26.736111,SIN,CHXSI,"Observatorio de Choix, Sin.",107.5
-107.4,24.816667,SIN,CLCSI,"Culiac·n, Sin.",89.3
-109.333333,26.1,SIN,CRRSI,"El Carrizo, Sin.",11.0
-108.065556,25.484722,SIN,EBLSI,"Lic. Eustaquio Buelna, Sin.",26.0
-108.616667,26.433333,SIN,EFTSI,"El Fuerte, Sin.",64.0
-108.480833,25.806667,SIN,ENASI,"EstaciÛn Naranjo, Sin.",27.2
-108.316667,26.083333,SIN,GB2SI,"El Sabinal hidromÈtrica, Sin.",50.1
-108.3275,26.103056,SIN,GBESI,"Ing. Guillermo Blake Aguilar, Sin.",50.0
-107.911944,25.855278,SIN,GD2SI,"Bacurato hidromÈtrica de Gustavo DÌaz Ordaz, Sin.",91.0
-107.911111,25.856667,SIN,GDOSI,"Gustavo DÌaz Ordaz, Sin.",88.0
-108.091667,25.469444,SIN,GMCSI,"Guam˙chil, Sin.",38.8
-108.466667,25.716667,SIN,GSVSI,"Guasave, Sin.",5.4
-109.333333,25.983333,SIN,HDZSI,"Higuera de Zaragoza, Sin.",1.4
-106.595833,23.955556,SIN,IXPSI,"Ixpalino, Sin.",21.5
-107.059444,24.753611,SIN,JGRSI,"Juan Guerrero Alcocer, Sin.",113.5
-106.807222,24.571667,SIN,JLPSI,"JosÈ LÛpez Portillo, Sin.",173.1
-108.013889,25.9,SIN,JNASI,"Jaina, Sin.",114.1
-108.7025,26.426944,SIN,JORSI,"Josefa Ortiz de DomÌnguez, Sin.",70.0
-106.9,23.916667,SIN,LCRSI,"La Cruz, Sin.",8.1
-108.367778,26.844722,SIN,LDCSI,"Luis Donaldo Colosio, Sin.",83.0
-109,25.8,SIN,MCHSI,"Los Mochis, Sin.",0.5
-106.4,23.233333,SIN,MZTSI,"Observatorio de Mazatl·n, Sin.",10.5
-107.440556,24.634722,SIN,OBSSI,"Observatorio de Culiac·n, Sin.",56.7
-108.58,26.509722,SIN,PMHSI,"Miguel Hidalgo, Sin.",65.7
-106.466667,23.5625,SIN,QLTSI,"Quelite, Sin.",8.4
-107.755833,25.124722,SIN,RAVSI,"EstaciÛn Rancho Viejo, Sin.",44.0
-105.85,22.983333,SIN,RSRSI,"Rosario, Sin.",34.0
-106.952778,24.484722,SIN,SCRSI,"Santa Cruz, Sin.",32.0
-108.779167,26.073611,SIN,SFRSI,"Sufragio, Sin.",23.0
-107.8425,25.486667,SIN,SJNSI,"San Juan, Sin.",79.7
-107.1,24.45,SIN,SLRSI,"San Lorenzo, Sin.",11.6
-106.695833,24.121944,SIN,SLTSI,"Ing. Aurelio Benassini VizcaÌno, Sin.",51.1
-107.151389,24.815,SIN,SNLSI,"Sanalona, Sin.",123.0
-106.25,23.35,SIN,SQRSI,"Siqueros, Sin.",80.8
-109.070278,25.590833,SIN,TOPOLOBAMPOmar,"Topolobampo, Sin. SEMAR*",0.0
-105.846944,23.088333,SIN,TORSI,"Las Tortugas, Sin.",67.3
-107.059722,24.7475,SIN,VINSI,"Vinoramas, Sin.",113.5
-108.358611,25.739167,SIN,ZOPSI,"El Zopilote, Sin.",44.1
-98.558333,21.972222,SLP,AJTSL,"Las Adjuntas, S.L.P.",153.9
-98.955833,21.748889,SLP,BLMSL,"Ballesmi, S.L.P.",231.3
-100.021667,21.936111,SLP,CDFERNANDEZ,"Ciudad Fern·ndez, S.L.P. SMN*",66.5
-99.016667,21.983333,SLP,CDVSL,"Ciudad Valles, S.L.P.",109.0
-100.283056,22.431667,SLP,CTSSL,"Cerritos, S.L.P.",9.0
-99.239444,21.906944,SLP,GANSL,"Gallinas, S.L.P.",325.5
-100.940278,21.811111,SLP,GOGORRON,"GogorrÛn, S.L.P. SMN*",1.4
-100.820556,21.88,SLP,IVGSL,"ValentÌn Gama, S.L.P.",13.4
-100.642778,23.656944,SLP,MATSL,"Matehuala, S.L.P.",49.9
-99.159444,22.12,SLP,MICSL,"Micos, S.L.P.",183.9
-98.8,21.333333,SLP,MTPSL,"Observatorio de Matlapa, S.L.P.",272.5
-99.32,22.523333,SLP,NRJSL,"Naranjos, S.L.P.",125.8
-100.762222,21.849722,SLP,OCTSL,"Ojo Caliente, S.L.P.",13.4
-98.939722,21.847222,SLP,PUJSL,"El Pujal, S.L.P.",141.6
-98.888611,21.425,SLP,RQTSL,"Requetemu, S.L.P.",308.6
-99.995,21.931389,SLP,RVDSL,"Observatorio de RÌo Verde, S.L.P.",66.8
-101.683333,22.633333,SLP,SDHSL,"Salinas, S.L.P.",28.6
-101,22.2,SLP,SGRSL,"Soledad Graciano, S.L.P.",15.6
-101.019167,22.148056,SLP,SLPSL,"Observatorio de San Luis PotosÌ, S.L.P.",37.2
-99.055833,22.02,SLP,STRSL,"Santa Rosa, S.L.P.",192.6
-98.617222,21.692778,SLP,SVTSL,"San Vicente, S.L.P.",227.1
-98.857222,21.246667,SLP,TBLSL,"Tierra Blanca, S.L.P.",329.0
-98.773333,22.003611,SLP,TMISL,"Observatorio de TamuÌn, S.L.P.",129.1
-98.758889,21.241111,SLP,TMTSL,"Temamatla, S.L.P.",294.6
-110.226111,29.825,SON,ACNSO,"Aconchi, Son.",115.6
-109.887778,27.75,SON,AGCSO,"Agua Caliente, Son.",38.5
-108.937778,27.021667,SON,ALMSO,"¡lamos, Son.",58.8
-111.733333,30.716667,SON,ALTSO,"Observatorio de Altar, Son.",14.5
-109.8925,27.8225,SON,AOBSO,"¡lvaro ObregÛn, Son.",7.5
-109.106667,27.226111,SON,ARCSO,"Adolfo Ruiz Cortines, Son.",103.9
-109.088611,30.07,SON,ARISO,"Aribabi, Son.",124.5
-110.92,29.076667,SON,ARLSO,"Abelardo RodrÌguez Luj·n, Son.",67.6
-110.1675,30.335833,SON,ARZSO,"Arizpe, Son.",79.5
-110.238611,30.598889,SON,BCNSO,"Bacanuchi, Son.",34.5
-108.931667,30.355278,SON,BCRSO,"Bacerac, Son.",75.0
-108.860833,27.421667,SON,BICSO,"Bicentenario, Son. SGT*",124.9
-109.625,27.416667,SON,CCRSO,"Cocoraque, Son.",4.0
-111.516389,30.873333,SON,CHTSO,"CuauhtÈmoc, Son.",33.5
-110.736389,29.472222,SON,CJNSO,"El CajÛn, Son.",77.0
-110.290833,30.98,SON,CNNSO,"Cananea, Son.",83.3
-108.7625,26.603611,SON,CZNSO,"Cazanate, Son.",46.7
-109.233333,29.2,SON,ECBSO,"El Cubil, Son.",154.2
-110.8,27.95,SON,EMPALMEob,"Observatorio de Empalme, Son. SMN*",11.0
-110.8,27.95,SON,EPLSO,"Observatorio de Empalme, Son.",12.0
-110.85,27.95,SON,GYMSO,"Guaymas, Son.",10.4
-110.916667,29.066667,SON,HM2SO,"Observatorio de Hermosillo, Son.",67.6
-110.925833,29.073056,SON,HMNSO,"Hermosillo, Son.",43.7
-108.957222,30.210556,SON,HSHSO,"Huachinera, Son.",64.0
-110.886944,30.761667,SON,IMRSO,"Imuris, Son.",105.2
-110.396944,28.426389,SON,IRASO,"Ignacio R. Alatorre, Son.",7.0
-109.378889,30.437778,SON,LCDSO,"L·zaro C·rdenas, Son.",4.1
-109.6875,30.374444,SON,NCZSO,"Observatorio de Nacozari, Son.",48.9
-110.947222,31.318889,SON,NGLSO,"Nogales, Son.",29.0
-110.913889,31.297778,SON,NOGALES,"Nogales, Son. SMN*",38.4
-109.443333,27.071944,SON,NVJSO,"Navojoa, Son.",51.1
-112.85,31.866667,SON,NYNSO,"Sonoyta, Son.",1.0
-109.930556,27.372222,SON,OBOSO,"Observatorio Cd. ObregÛn, Son. SMN*",4.3
-109.083333,29.433333,SON,PDNSO,"Paso N·cori, Son.",140.6
-109.642222,28.976667,SON,PECSO,"Plutarco ElÌas Calles, Son.",163.8
-110.725556,29.2125,SON,PMOSO,"Ing. Rodolfo FÈlix ValdÈs, Son.",47.0
-113.550833,31.352778,SON,PT2SO,"Observatorio de Puerto PeÒasco, Son.",0.5
-110.308333,28.472222,SON,PTASO,"Punta de Agua 2, Son.",26.8
-112.116667,30.697778,SON,PTQSO,"Pitiquito, Son.",23.6
-111.021389,30.050556,SON,QRBSO,"Querobabi, Son.",58.2
-108.876667,27.411944,SON,SBNSO,"San Bernardo, Son.",128.4
-110.239167,28.713333,SON,SJPSO,"San JosÈ de Pimas, Son.",31.3
-114.783333,32.483333,SON,SLCSO,"San Luis RÌo Colorado, Son.",0.0
-111.445278,30.394722,SON,SRSSO,"Santa Rosa 2, Son.",68.3
-109.5,29.534722,SON,TPCSO,"Tepache, Son.",134.2
-109.2125,27.658333,SON,TSOSO,"Tesocoma, Son.",43.5
-110.289722,27.643611,SON,VCMSO,"VÌcam, Son.",0.0
-108.927778,28.371389,SON,YCRSO,"YÈcora, Son.",275.7
-92.426667,17.8125,TAB,BALANCAN,"Balanc·n, Tab. ProtecciÛn Civil*",53.4
-91.535,17.756667,TAB,BALANCANHM,"Balanc·n, Tab. SGT*",164.0
-91.483333,17.433333,TAB,BDCTB,"Boca del Cerro, Tab.",319.7
-93.376389,18.001111,TAB,CARTB,"C·rdenas, Tab.",295.1
-92.916667,17.98,TAB,EMUTB,"Villahermosa Muelle, Tab.",345.9
-92.814722,18.043611,TAB,EPOTB,"El Porvenir, Tab.",249.8
-93,17.975,TAB,GONTB,"Gonz·lez, Tab.",336.1
-93.066667,17.966667,TAB,GONZALEZ,"Gonz·lez, Tab. SGT*",353.8
-93.01,17.86,TAB,LALAGARTERA,"La Lagartera, Tab. SGT*",315.1
-92.92,17.75,TAB,LOSAGAVES,"Los Agaves, Tab. SGT*",355.7
-92.6,17.766667,TAB,MACTB,"Macuspana, Tab.",261.2
-92.6,17.766667,TAB,MACUSPANAHM,"Macuspana, Tab. SGT*",241.0
-92.929444,17.98,TAB,OBSTB,"Observatorio de Villahermosa, Tab.",345.9
-92.7425,17.404444,TAB,OXOLOTANCFE,"Oxolot·n, Tab. CFE*",444.3
-92.75,17.380556,TAB,OXOTB,"Oxolot·n, Tab.",444.1
-93.33,18.42,TAB,PARAISO,"ParaÌso, Tab. SMN*",126.5
-93.390278,17.769167,TAB,PAREDON,"ParedÛn HC, Tab. SGT*",233.6
-92.879167,17.854167,TAB,PNVTB,"Pueblo Nuevo, Tab.",153.5
-92.877222,18.010833,TAB,PORVENIR,"Porvenir, Tab. SGT*",268.0
-92.930556,17.546389,TAB,PUYACATENGO,"Puyacatengo, Tab. SGT*",209.7
-92.9375,17.566667,TAB,PUYTB,"Puyacatengo, Tab.",322.0
-93.283333,18,TAB,SAMARIA,"Samaria, Tab. SGT*",375.8
-93.275556,17.996944,TAB,SAMTB,"Samaria, Tab.",267.4
-91.158333,17.791667,TAB,SPTTB,"San Pedro, Tab.",212.4
-92.7775,17.461111,TAB,TAPIJULAPA,"Tapijulapa, Tab. SGT*",247.1
-92.778611,17.456944,TAB,TAPTB,"Tapijulapa, Tab.",254.3
-92.966667,17.566667,TAB,TEATB,"Teapa, Tab.",289.0
-93.02,18.25,TAB,TECOLUTA,"Tecoluta, Tab. SGT*",299.8
-92.333889,17.840556,TAB,TEPETITAN,"Tepetit·n, Tab. SGT*",260.9
-98.370556,24.046667,TAMPS,ABASOLO,"Abasolo, Tamps. SGT*",59.0
-98.39,24.065556,TAMPS,ABSTP,"Abasolo, Tamps.",59.1
-99.148889,22.986944,TAMPS,AHLTP,"Ahualulco, Tamps.",80.3
-97.926944,22.386111,TAMPS,BALTP,"Bombas Altamira, Tamps.",155.0
-99.215278,24.103333,TAMPS,BARRETALI,"Barretal Uno, Tamps. SGT*",5.2
-99.123056,24.080556,TAMPS,BR1TP,"El Barretal Uno, Tamps.",16.8
-99.215,24.1025,TAMPS,BRRTP,"El Barretal, Tamps.",0.0
-97.876111,22.238333,TAMPS,BTCHAIREL,"Boca Toma Chairel, Tamps. SGT*",92.2
-97.772222,23.051944,TAMPS,BTORDO,"Barra del Tordo, Tamps. SMN*",0.0
-98.5975,26.238056,TAMPS,CDOTP,"S-J-2-18 Ciudad DÌaz Ordaz, Tamps.",0.0
-99.92,22.58,TAMPS,CIUDADMANTE,"Ciudad Mante, Tamps. SMN*",61.7
-98.8,26.25,TAMPS,CMGTP,"S-J-2-11 Camargo, Tamps.",0.0
-99.148611,26.430556,TAMPS,CMRTP,"Mier, Tamps.",5.1
-98.814167,25.030833,TAMPS,CNDTP,"C·ndido Aguilar, Tamps.",0.0
-97.817778,25.966389,TAMPS,CONTP,"Control, Tamps.",5.2
-98.936389,23.937778,TAMPS,CORONA,"Corona, Tamps. SGT*",15.6
-98.935833,23.939167,TAMPS,CORTP,"Corona, Tamps.",15.6
-99.166667,23.716667,TAMPS,CVCTP,"Observatorio de Ciudad Victoria, Tamps.",46.8
-99.1875,23.730278,TAMPS,CVTTP,"Ciudad Victoria, Tamps.",45.6
-99.078611,23.384444,TAMPS,ENNTP,"La Encantada, Tamps.",78.2
-98.691667,22.605,TAMPS,ERCTP,"Estudiante Ramiro Caballero Dorantes, Tamps.",90.4
-98.158333,24.843889,TAMPS,FDOTP,"San Fernando, Tamps.",12.9
-99.154722,23.046667,TAMPS,GOMEZFARIAS,"GÛmez FarÌas, Tamps. SGT*",142.3
-98.405278,22.798611,TAMPS,GONZALEZTP,"Gonz·lez, Tamps. SGT*",99.2
-99.375278,23.4075,TAMPS,JAUMAVE,"Jaumave, Tamps. SMN*",49.2
-97.953333,23.166389,TAMPS,LAETP,"La Esperanza, Tamps.",73.0
-99.548333,26.816944,TAMPS,LASTORTILLASC,"Las Tortillas RÌo Salado, Tamps. CILA*",0.0
-99.233611,26.408889,TAMPS,LBLTP,"Derivadora Las Blancas, Tamps.",0.3
-99.120556,22.852778,TAMPS,LSRTP,"La Servilleta, Tamps.",113.5
-99.551111,24.566667,TAMPS,MAGTP,"Magueyes, Tamps.",83.0
-99.546944,24.570278,TAMPS,MAGUEYES,"Magueyes, Tamps. SGT*",59.9
-97.522778,25.833333,TAMPS,MATTP,"Matamoros, Tamps.",8.0
-97.844167,22.283889,TAMPS,MDRTP,"Madero, Tamps.",110.6
-98.586389,25.1175,TAMPS,MENTP,"Mendez, Tamps.",4.5
-99.040833,26.374167,TAMPS,MGATP,"S-J-1-2 Miguel Alem·n, Tamps.",0.0
-98.916111,26.242222,TAMPS,MGOTP,"Marte Rodolfo GÛmez, Tamps.",0.0
-98.705556,22.795833,TAMPS,MGSTP,"MagiscatzÌn Dos, Tamps.",42.4
-99.434444,24.2525,TAMPS,MHGTP,"Miguel Hidalgo, Tamps.",122.0
-98.925556,26.204722,TAMPS,MRGTP,"Marte Rodolfo GÛmez, Tamps.",0.0
-99.53,27.44,TAMPS,NUEVOLAREDO,"Nuevo Laredo, Tamps. SGT*",0.5
-98.633889,22.494444,TAMPS,NVAAPOLONIA,"Nueva Apolonia, Tamps. SGT*",108.5
-99.490278,27.495556,TAMPS,NVLTP,"Nuevo Laredo, Tamps.",0.5
-98.901944,24.041389,TAMPS,PADILLA,"Padilla, Tamps. SGT*",24.2
-98.9,24.05,TAMPS,PADTP,"Padilla, Tamps.",26.4
-97.8,25.8,TAMPS,PANTP,"Pueblo An·huac, Tamps.",7.6
-98.745833,23.726667,TAMPS,PDMTP,"Paso de Molina, Tamps.",79.5
-98.867778,24.115,TAMPS,PILON,"PilÛn, Tamps. SGT*",35.4
-99.019167,24.208056,TAMPS,PILTP,"PilÛn, Tamps.",38.0
-99.555833,24.2475,TAMPS,PJMTP,"Pedro JosÈ MÈndez, Tamps.",67.8
-99.219444,26.406111,TAMPS,PLASBLANCAS,"Presa Las Blancas, Tamps. SGT*",0.8
-99.554444,24.236667,TAMPS,PPJMENDEZ,"Presa Pedro JosÈ MÈndez, Tamps. SGT*",5.0
-99.5975,24.184167,TAMPS,PTODEVALLES,"Puerto de Valles, Tamps. SGT*",64.4
-98.666667,23.961389,TAMPS,PVGUERRERO,"Presa Vicente Guerrero, Tamps. SGT*",91.0
-99.583333,24.183333,TAMPS,PVLTP,"Puerto de Valles, Tamps.",64.2
-99.026111,22.843056,TAMPS,RFRTP,"RÌo FrÌo, Tamps.",71.1
-98,25.966667,TAMPS,RIBTP,"RÌo Bravo, Tamps.",36.0
-97.991944,23.259444,TAMPS,RSPTP,"Rep˙blica EspaÒola, Tamps.",84.7
-98.285833,26.079722,TAMPS,RYATP,"S-J-3-42 Reynosa, Tamps.",0.0
-98.883333,26.166667,TAMPS,RYNTP,"S-J-2-9 Reynosa, Tamps.",0.0
-99.093056,23.031389,TAMPS,SBNTP,"Sabinas, Tamps.",78.0
-98.869444,22.784444,TAMPS,SDATP,"Saca de Agua, Tamps.",90.2
-98.787222,23.083611,TAMPS,SGBTP,"San Gabriel, Tamps.",120.8
-98.208889,23.762222,TAMPS,SLMTP,"Observatorio de Soto la Marina, Tamps.",83.8
-98.791389,22.943889,TAMPS,SLZTP,"Lic. Emilio Portes Gil, Tamps.",42.4
-98.574722,25.135556,TAMPS,SNLORENZO,"San Lorenzo, Tamps. SGT*",11.6
-99.274167,24.0225,TAMPS,STETP,"Santa Engracia, Tamps.",69.8
-97.876111,22.238333,TAMPS,TMPTP,"Tampico, Tamps.",140.9
-98.422778,22.423889,TAMPS,TMSTP,"TamesÌ, Tamps.",242.5
-97.804167,25.906111,TAMPS,VCATP,"Villa C·rdenas, Tamps.",0.0
-98.666389,23.959444,TAMPS,VGRTP,"Vicente Guerrero, Tamps.",95.6
-97.8,25.7,TAMPS,VHMTP,"Valle Hermoso, Tamps.",56.0
-99.551111,24.566667,TAMPS,VSMTP,"Victoria San Marcos, Tamps.",60.4
-98.131111,19.428611,TLAX,APITL,"Apizaco, Tlax.",82.9
-98.563889,19.586111,TLAX,CPPTL,"Calpulalpan, Tlax.",80.8
-97.769722,19.298889,TLAX,CUATL,"Cuapiaxtla, Tlax.",14.9
-97.6475,19.318056,TLAX,ECTTL,"El Carmen Tequexquitla, Tlax.",10.0
-97.911111,19.315833,TLAX,HMTTL,"Huamantla, Tlax.",0.8
-98.032222,19.140833,TLAX,MALINCHEII,"La Malinche 2, Tlax. SMN*",0.0
-98.246944,19.324722,TLAX,OBSTL,"Observatorio de Tlaxcala, Tlax.",81.6
-98.200556,19.556111,TLAX,SJATL,"San JosÈ Atlanga, Tlax.",83.1
-98.233333,19.316667,TLAX,TLAXCALAob,"Observatorio de Tlaxcala, Tlax. SMN*",69.2
-98.243056,19.219444,TLAX,ZACTL,"Zacatelco, Tlax.",69.4
-97.908056,19.200278,TLAX,ZITTL,"Zitlaltepec, Tlax.",73.0
-96.843889,19.695833,VER,ACAVC,"Acatl·n, Ver.",386.8
-96.583333,19.495278,VER,ACTOPANVER,"Actopan, Ver. SGT*",253.1
-96.5875,19.495,VER,ACTVC,"Actopan, Ver.",364.5
-94.144444,18.141667,VER,AGDVC,"Agua Dulce, Ver.",174.0
-97.68,20.93,VER,ALAVC,"¡lamo Temapache, Ver.",260.0
-97.234722,19.7625,VER,ALTVC,"Altotonga, Ver.",355.6
-96.736111,19.621667,VER,ALUVC,"Alto Lucero, Ver.",365.2
-95.4375,18.583333,VER,ARCVC,"¡ngel Rosario Cabada, Ver.",316.8
-96.944444,19.588889,VER,BANVC,"Banderilla, Ver.",350.0
-96.933333,19.483333,VER,BRIVC,"Briones, Ver.",298.9
-94.253889,17.954444,VER,CB2VC,"Planta de Bombeo 2 de La Cangrejera, Ver.",349.5
-95.8,18.3,VER,CCLVC,"Chacaltianguis, Ver.",416.3
-96.994444,19.332778,VER,CDCVC,"Cosautl·n de Carvajal, Ver.",598.7
-96.697778,19.433056,VER,CEGVC,"Cerro Gordo, Ver.",273.3
-96.853611,18.563333,VER,CHMVC,"Chicomapa, Ver.",559.7
-98.155833,21.7375,VER,CHYVC,"Paso de Piedras, Ver.",157.7
-97.545,21.068333,VER,CLHVC,"Chalahuite, Ver.",144.5
-94.406667,18.149722,VER,COATZACOALCOmar,"Coatzacoalcos, Ver. SEMAR*",224.6
-96.939444,19.453889,VER,COAVC,"Coatepec, Ver.",326.6
-94.4,18.1,VER,COTVC,"Observatorio de Coatzacoalcos, Ver.",311.3
-96.374444,19.364722,VER,CRDVC,"Cardel, Ver.",308.2
-96.647222,19.320278,VER,CRRVC,"Carrizal, Ver.",204.0
-95.295833,18.144444,VER,CTTVC,"Cuatotolapan, Ver.",206.8
-96.666389,19.361667,VER,CUMVC,"La Cumbre, Ver.",313.0
-95.970833,19.040833,VER,ELSALADOmar,"El Salado, Ver. SEMAR*",308.8
-96.36,19.405833,VER,ENRVC,"El Naranjillo, Ver.",352.0
-97.399167,20.2575,VER,ESPVC,"El Espinal, Ver.",35.1
-96.158333,19.068889,VER,ETEVC,"El Tejar, Ver.",224.2
-96.9975,18.897778,VER,FORVC,"FortÌn, Ver.",432.0
-95.556944,18.270556,VER,GARVC,"Garro, Ver.",269.0
-98.459167,21.773611,VER,HGOVC,"El Higo, Ver.",400.6
-98.2875,21.194444,VER,HLSVC,"Los Hules, Ver.",80.2
-96.950833,19.181667,VER,HTSVC,"Huatusco, Ver.",341.4
-98.483333,20.533333,VER,HUYVC,"Huayacocotla, Ver.",206.0
-96.554167,19.404167,VER,IDOVC,"Õdolos, Ver.",268.0
-96.884444,19.604722,VER,INCVC,"Ingenio ConcepciÛn, Ver.",271.0
-97.2175,21.471667,VER,ISLALOBOSmar,"Isla Lobos, Ver. SEMAR*",204.8
-94.666667,17.95,VER,JALVC,"Jaltip·n, Ver.",380.9
-95.033333,17.433333,VER,JCRVC,"Jes˙s Carranza, Ver.",522.0
-94.088889,17.873611,VER,JDCVC,"San JosÈ del Carmen, Ver.",467.1
-97.3,19.816667,VER,JLNVC,"Jalacingo, Ver.",507.5
-97.021111,19.603611,VER,JOYVC,"La Joya, Ver.",570.6
-95.35,18.25,VER,LAUVC,"Lauchapan, Ver.",199.3
-94.330833,18.109444,VER,LCAVC,"La Cangrejera, Ver.",314.5
-95.118333,18.415833,VER,LDCVC,"Canseco, Ver.",325.4
-97.231944,18.922778,VER,LGRVC,"Loma Grande, Ver.",402.0
-96.978333,20.051944,VER,LIBVC,"Libertad, Ver.",197.8
-96.411111,19.261389,VER,LOFVC,"Loma Fina, Ver.",404.0
-94.916667,17.416667,VER,LPEVC,"Las Perlas, Ver.",373.5
-97.1,19.65,VER,LVRVC,"Las Vigas de RamÌrez, Ver.",296.2
-97.048333,20.0675,VER,MDTVC,"MartÌnez de la Torre, Ver.",180.8
-96.333333,19.15,VER,MFAVC,"Manlio Fabio Altamirano, Ver.",323.0
-98.045,20.8325,VER,MILVC,"Milcahual, Ver.",246.1
-94.771111,18.135278,VER,MNZVC,"Minzapan, Ver.",209.3
-96.833333,19.933333,VER,MZNVC,"Misantla, Ver.",248.1
-96.873611,19.650556,VER,NACVC,"Naolinco AC, Ver.",274.4
-96.872222,19.65,VER,NAOVC,"Naolinco, Ver.",343.3
-98.5125,21.840278,VER,OLVVC,"El Olivo, Ver.",226.4
-97.1,18.85,VER,ORIZABAob,"Observatorio de Orizaba, Ver. SMN*",4.2
-97.1,18.85,VER,ORZVC,"Observatorio de Orizaba, Ver.",380.1
-96.97,19.55,VER,OTIVC,"Otilpan, Ver.",374.0
-96.918056,19.48,VER,PAVVC,"Pacho Viejo, Ver.",315.6
-94.3775,18.103611,VER,PB3VC,"Planta de Bombeo 3 de La Cangrejera, Ver.",356.0
-97.814444,21.184444,VER,PEMVC,"El Moralillo, Ver.",187.0
-97.268333,19.545,VER,PEROTESMN,"Perote, Ver. SMN*",41.9
-96.979722,19.588611,VER,PILVC,"Piletas, Ver.",410.9
-98.176667,22.06,VER,PNCVC,"P·nuco, Ver.",161.0
-97.475,20.543333,VER,POZARICA,"Poza Rica, Ver. SGT*",210.9
-97.316667,20.45,VER,PPNVC,"Papantla, Ver.",272.6
-97.478333,20.540833,VER,PRCVC,"Poza Rica, Ver.",198.0
-98.356667,21.297778,VER,PSNVC,"PlatÛn S·nchez, Ver.",225.6
-96.665,19.043333,VER,PTE4CAMINOS,"Puente Cuatro Caminos, Ver. SGT*",269.9
-96.704444,18.821944,VER,PTEAUTOPISTA,"Puente de la Autopista, Ver. SGT*",278.6
-96.795278,18.888056,VER,PTNVC,"Potrero Nuevo, Ver.",398.0
-95.627778,18.716667,VER,RALVC,"Radar Alvarado, Ver.",360.8
-96.713889,20.157778,VER,RAUVC,"El Raudal, Ver.",30.2
-97.809722,20.887222,VER,SBTVC,"Sombrerete, Ver.",242.3
-96.921389,19.578611,VER,SEDVC,"SedeÒo, Ver.",269.7
-95.183333,18.45,VER,SIHVC,"Sihuap·n, Ver.",270.1
-95.133333,17.883333,VER,SJEVC,"San Juan Evangelista, Ver.",259.9
-96.130556,19.085833,VER,SJNVC,"San JosÈ Novillero, Ver.",265.3
-95.033333,18.516667,VER,SONVC,"Sontecomapan, Ver.",455.5
-95.212778,18.450833,VER,STXVC,"San AndrÈs Tuxtla AC, Ver.",226.9
-96.488889,19.338889,VER,TAMVC,"Tamarindo, Ver.",355.0
-96.966667,19.45,VER,TAPVC,"Tapachapan, Ver.",337.9
